appid,name,developer,publisher,release_date,release_year,genres,categories,steamspy_tags,platforms,positive_ratings,negative_ratings,total_ratings,positive_ratio,well_received,reception_tier,owners,owners_avg,pred_positive_ratio,pred_well_received_proba,pred_owners,pred_reception_tier,reception_gap,owners_gap_log,price,price_log,is_free,achievements,achievements_log,achievements_per_dollar,required_age,num_genres,dev_avg_rating,dev_game_count,pub_avg_rating,pub_game_count,release_month,release_year_filled,name_len,name_word_count,platform_windows,platform_mac,platform_linux,num_platforms,genre_Indie,genre_Action,genre_Casual,genre_Adventure,genre_Strategy,genre_Simulation,genre_RPG,genre_Early_Access,genre_Free_to_Play,genre_Sports,cat_multiplayer,cat_singleplayer,cat_coop,cat_online_multiplayer,cat_steam_achievements,cat_steam_trading_cards,cat_full_controller_support,cat_steam_cloud,tag_Indie,tag_Action,tag_Casual,tag_Adventure,tag_Strategy,tag_Simulation,tag_Early_Access,tag_RPG,tag_Free_to_Play,tag_Puzzle,tag_VR,tag_Sports,tag_Racing,tag_Platformer,tag_Nudity
596630,Ricochet Kills: Noir,mibix,mibix,2017-03-03,2017,Indie,Single-player;Steam Achievements;Includes level editor,Indie;Puzzle;2D,windows,33,4,37,0.8918918918918919,1,Great,0-20000,10000.0,0.7904251,0.75976574,11050.082,Great,0.10146677010768168,-0.09984329391215496,2.09,1.128171090909654,0,6,1.9459101490553132,1.941747572815534,0,1,0.7273506728774405,3,0.7273506728774405,3,3,2017,20,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596640,Lost in the Ocean VR,Tunnel Vision Studio,Tunnel Vision Studio,2017-02-24,2017,Action;Adventure;Indie;Simulation,Single-player,Action;Indie;Simulation,windows,15,13,28,0.5357142857142857,0,Average,0-20000,10000.0,0.619868,0.42363566,11484.588,Great,-0.0841536947659084,-0.1384079759189909,5.59,1.8855533485144158,0,0,0.0,0.0,0,4,0.7096131187648494,2,0.7096131187648494,2,2,2017,20,5,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
596650,Tap Adventure: Time Travel,Avallon Alliance,Panoramik inc,2017-03-03,2017,Adventure;Free to Play,Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases,Free to Play;Clicker;Fantasy,windows;mac,499,244,743,0.6716016150740243,0,Average,100000-200000,150000.0,0.7444678,0.47832,336728.94,Average,-0.07286617982114785,-0.8086392364124162,0.0,0.0,1,116,4.762173934797756,116.0,0,2,0.7139077639746677,1,0.7139077639746677,1,3,2017,26,4,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
596690,REVENGE: First Blood,Vyacheslav Shilikhin,Vyacheslav Shilikhin,2017-02-24,2017,Action;Adventure;Indie;RPG,Single-player;Steam Trading Cards,Action;Adventure;RPG,windows,25,14,39,0.6410256410256411,0,Average,50000-100000,75000.0,0.4592781,0.028873447,41677.914,Poor,0.18174753433618795,0.5875061001525417,3.19,1.4327007339340463,0,0,0.0,0.0,0,4,0.5320013932397475,19,0.5342503873425914,20,2,2017,20,3,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
596710,Kith - Tales from the Fractured Plateaus,Screwy Lightbulb,Screwy Lightbulb,2017-04-07,2017,Adventure;Casual;Free to Play;Indie,Single-player,Adventure;Free to Play;Indie,windows;linux,32,9,41,0.7804878048780488,1,Great,0-20000,10000.0,0.74508643,0.650739,26946.115,Great,0.03540137337475291,-0.9911911790439909,0.0,0.0,1,0,0.0,0.0,0,4,0.717397383429848,2,0.717397383429848,2,4,2017,40,7,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
596730,Mountaineer,Cryobolt Interactive,Cryobolt Interactive,2018-07-11,2018,Adventure,Single-player,Adventure,windows,0,1,1,0.0,0,Poor,0-20000,10000.0,0.64577794,0.5072662,9714.275,Great,-0.6457779407501221,0.02898570846821613,1.69,0.9895411936137477,0,0,0.0,0.0,0,1,0.7139077639746677,1,0.7139077639746677,1,7,2018,11,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
596740,Origin Space,Rimware,Rimware,2018-09-27,2018,Action;Indie;RPG,Single-player;Steam Trading Cards,Action;Indie;RPG,windows,14,11,25,0.56,0,Average,0-20000,10000.0,0.7437013,0.49329013,19025.537,Average,-0.18370127916336054,-0.6431496446201628,0.79,0.5822156198526637,0,19,2.995732273553991,10.614525139664805,0,3,0.7139077639746677,1,0.7139077639746677,1,9,2018,12,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
596810,Save Their Souls,BIOSZARD Dev,Jungle Coworking,2017-04-11,2017,Casual;Indie,Single-player;Local Co-op;Shared/Split Screen;Steam Trading Cards;Partial Controller Support,Indie;Casual,windows,15,6,21,0.7142857142857143,1,Average,0-20000,10000.0,0.651566,0.4370913,35535.22,Average,0.0627196856907436,-1.2678673570225065,0.79,0.5822156198526637,0,0,0.0,0.0,0,2,0.7262156536523592,3,0.6971354004047782,2,4,2017,16,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
596870,Drop Hunt - Adventure Puzzle,Oriplay,Cristian Manolachi;Atomic Fabrik,2017-02-23,2017,Adventure;Indie,Single-player;Steam Trading Cards,Indie;Adventure;Puzzle,windows,108,19,127,0.8503937007874016,1,Great,50000-100000,75000.0,0.5758573,0.38263535,45338.953,Average,0.27453641910252613,0.5033128704772487,0.99,0.688134638736401,0,0,0.0,0.0,0,2,0.6772867727885187,4,0.6558242600324029,5,2,2017,28,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
596890,Life of a Mobster,Hosted Games,Hosted Games,2017-03-17,2017,Adventure;Indie;RPG,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;RPG;Indie,windows;mac;linux,19,2,21,0.9047619047619048,1,Great,0-20000,10000.0,0.7672857,0.69762725,9882.102,Great,0.13747620014917283,0.011858671419876288,2.89,1.358409157630355,0,19,2.995732273553991,4.884318766066838,0,3,0.7197620394799591,42,0.7197620394799591,42,3,2017,17,4,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
596910,Life of a Wizard,Hosted Games,Hosted Games,2017-03-17,2017,Adventure;Indie;RPG,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;RPG;Indie,windows;mac;linux,39,3,42,0.9285714285714286,1,Great,0-20000,10000.0,0.7713717,0.77290004,9913.595,Great,0.1571997063500541,0.008677213900345038,2.89,1.358409157630355,0,15,2.772588722239781,3.8560411311053984,0,3,0.7192951860719292,42,0.7192951860719292,42,3,2017,16,4,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
596940,Hide and Seek,Llama Software,Llama Software,2017-08-31,2017,Casual;Free to Play;Indie,Multi-player;Online Multi-Player;Co-op;Online Co-op,Free to Play;Indie;Horror,windows,99,193,292,0.339041095890411,0,Poor,100000-200000,150000.0,0.637651,0.29907468,52020.34,Average,-0.2986099303585209,1.058987907447447,0.0,0.0,1,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,8,2017,13,3,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
596950,Rat Simulator,Visualnoveler,Visualnoveler,2017-07-27,2017,Casual;Indie;Simulation,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Simulation;Indie;Casual,windows,40,20,60,0.6666666666666666,0,Average,0-20000,10000.0,0.76480377,0.55411345,15733.341,Great,-0.09813710053761804,-0.45316055465434246,5.79,1.9154509415706047,0,10,2.3978952727983707,1.4727540500736378,0,3,0.7268615893346562,3,0.7268615893346562,3,7,2017,13,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
596970,SUNLESS SKIES,Failbetter Games,Failbetter Games,2019-01-31,2019,Adventure;Indie;RPG,Single-player;Steam Achievements;Full controller support;Steam Cloud,Lovecraftian;Steampunk;RPG,windows;mac;linux,580,142,722,0.8033240997229917,1,Great,50000-100000,75000.0,0.8813114,0.96659744,49135.09,Great,-0.07798731690298488,0.42290763518672136,18.99,2.995232148512309,0,31,3.4657359027997265,1.550775387693847,0,3,0.724331329783962,2,0.724331329783962,2,1,2019,13,2,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
596990,Mini Rollers,Gawkfish Studios,Gawkfish Studios,2017-06-16,2017,Action;Casual;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Casual;Indie;Action,windows,2,3,5,0.4,0,Poor,0-20000,10000.0,0.75029653,0.623285,14583.258,Great,-0.35029653310775755,-0.377257615811569,3.99,1.6074359097634274,0,54,4.007333185232471,10.821643286573146,0,3,0.7009551101068408,2,0.7009551101068408,2,6,2017,12,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
597020,All-Star Fielding Challenge VR,8-bit development llc,8-bit development llc,2017-04-03,2017,Simulation;Sports;Early Access,Single-player;Steam Achievements;Steam Leaderboards,Early Access;Simulation;Sports,windows,4,1,5,0.8,1,Great,0-20000,10000.0,0.62360656,0.44022495,9547.258,Great,0.17639343738555913,0.046326368563430975,4.79,1.7561322915849038,0,6,1.9459101490553132,1.0362694300518134,0,3,0.7139077639746677,1,0.7139077639746677,1,4,2017,30,4,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
597030,Aircraft Evolution,Satur Entertainment,Satur Entertainment,2018-04-03,2018,Action;Casual;Simulation,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Casual;Simulation,windows,148,21,169,0.8757396449704142,1,Great,0-20000,10000.0,0.7560776,0.7128084,12777.272,Great,0.11966205736589153,-0.24506118941996746,5.79,1.9154509415706047,0,20,3.044522437723423,2.9455081001472756,0,3,0.7201522803267586,6,0.7201522803267586,6,4,2018,18,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
597040,Dumbass Drivers!,MJ Lovegrove,Screen 7,2017-05-04,2017,Indie;Racing,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Racing;Arcade,windows,5,4,9,0.5555555555555556,0,Average,0-20000,10000.0,0.7651472,0.5580701,28824.076,Great,-0.2095916536119249,-1.0585606401035612,1.59,0.9516578757114464,0,28,3.367295829986474,10.81081081081081,0,2,0.7399161490678797,2,0.7471558209047017,9,5,2017,16,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
597090,Comit the Astrodian 2,LunarCore Games,LunarCore Games,2017-03-20,2017,Indie,Single-player;Steam Achievements;Full controller support,Indie;Platformer;2D,windows,1,1,2,0.5,0,Average,0-20000,10000.0,0.6752263,0.32032326,11900.894,Average,-0.17522627115249634,-0.17401245284770184,0.79,0.5822156198526637,0,19,2.995732273553991,10.614525139664805,0,1,0.6954706044469644,5,0.6898466382245741,6,3,2017,21,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
597110,Fruit Sudoku🍉,Sly,SlyGames,2017-07-12,2017,Casual;Indie,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual;Puzzle,windows;mac;linux,20,30,50,0.4,0,Poor,100000-200000,150000.0,0.626893,0.2926578,57095.465,Average,-0.2268929839134216,0.965899757423033,0.78,0.5766133643039938,0,5,1.791759469228055,2.8089887640449436,0,2,0.6478440485414901,26,0.6478440485414901,26,7,2017,13,2,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
597120,The Filmmaker - A Text Adventure,Storycentric Worlds,Unimatrix Productions,2017-03-07,2017,Adventure;Casual;Indie,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Casual,windows,8,0,8,1.0,1,Great,0-20000,10000.0,0.86017793,0.9351964,18034.588,Great,0.1398220658302307,-0.5896618669102018,2.09,1.128171090909654,0,25,3.258096538021482,8.090614886731393,0,3,0.7727695420517756,4,0.7727695420517756,4,3,2017,32,6,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
597150,Hyper Knights,Endless Loop Studios,Endless Loop Studios,2017-05-19,2017,Action;Adventure;Indie,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Adventure,windows;mac;linux,464,58,522,0.8888888888888888,1,Great,50000-100000,75000.0,0.77183634,0.7208132,20800.105,Great,0.11705254846149016,1.28249530455928,3.99,1.6074359097634274,0,40,3.713572066704308,8.016032064128256,0,3,0.7251446251809197,8,0.7251446251809197,8,5,2017,13,2,1,1,1,3,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
597170,Clone Drone in the Danger Zone,Doborog Games,Doborog Games,2017-03-16,2017,Action;Indie;Early Access,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Full controller support;Captions available;Steam Workshop;Steam Cloud;Includes level editor,Early Access;Action;Robots,windows;mac,1882,108,1990,0.9457286432160804,1,Great,100000-200000,150000.0,0.8532878,0.9105187,25096.719,Great,0.09244082716841195,1.787864975013365,10.99,2.4840729690394228,0,10,2.3978952727983707,0.8340283569641368,0,3,0.7255815518238217,2,0.7255815518238217,2,3,2017,30,6,1,1,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
597190,Lunaform,Chronobit Studios,Chronobit Studios,2017-07-18,2017,Action;Casual;Indie,Single-player;Steam Achievements,Casual;Action;Indie,windows;mac;linux,7,2,9,0.7777777777777778,1,Great,0-20000,10000.0,0.7824438,0.76733065,10867.562,Great,-0.004666043652428509,-0.08318927932475262,0.79,0.5822156198526637,0,13,2.6390573296152584,7.262569832402234,0,3,0.7139077639746677,1,0.7139077639746677,1,7,2017,8,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
597200,Epic Little War Game,Rubicon Development,Rubicon Development,2017-05-31,2017,Indie;Strategy,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards,Strategy;Indie;Turn-Based,windows,18,8,26,0.6923076923076923,0,Average,0-20000,10000.0,0.71240807,0.45301983,17721.426,Average,-0.020100373488206147,-0.5721457307407682,3.99,1.6074359097634274,0,15,2.772588722239781,3.006012024048096,0,2,0.72683296272288,3,0.72683296272288,3,5,2017,20,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597210,Bayou Island - Point and Click Adventure,Andy Howard Games,Andy Howard Games,2017-02-28,2017,Adventure;Casual;Indie,Single-player;Captions available,Casual;Adventure;Point & Click,windows,28,25,53,0.5283018867924528,0,Average,20000-50000,35000.0,0.64381975,0.44802567,12885.381,Average,-0.11551786256286334,0.9992055961843498,1.59,0.9516578757114464,0,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,2,2017,40,7,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
597220,West of Loathing,Asymmetric,Asymmetric,2017-08-10,2017,Adventure;Indie;RPG,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Comedy;Adventure,windows;mac;linux,3039,74,3113,0.9762287182781882,1,Great,200000-500000,350000.0,0.8453533,0.9130621,31201.283,Great,0.130875412938375,2.4174447162025157,8.29,2.2289385528257473,0,28,3.367295829986474,3.0139935414424115,0,3,0.7139077639746677,1,0.7139077639746677,1,8,2017,16,3,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
597230,Shotgun Legend,Jonathan Tindell,Wastebasket Games,2018-01-15,2018,Action;Indie;RPG,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;RPG,windows,177,7,184,0.9619565217391305,1,Great,0-20000,10000.0,0.76601577,0.83141613,12956.265,Great,0.19594075368798303,-0.258971482999069,3.99,1.6074359097634274,0,35,3.58351893845611,7.014028056112224,0,3,0.7038659923280678,2,0.7038659923280678,2,1,2018,14,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
597240,johnsgame,GCRH;Daynar,GCRH,2017-03-06,2017,Action;Adventure;Casual;Free to Play;Indie;RPG,Single-player;Steam Achievements,Indie;Casual;Adventure,windows,15,15,30,0.5,0,Average,0-20000,10000.0,0.66059715,0.42673457,17221.502,Average,-0.16059714555740356,-0.5435316865513151,0.79,0.5822156198526637,0,11,2.4849066497880004,6.145251396648044,0,6,0.7139077639746677,1,0.7139077639746677,1,3,2017,9,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
597280,Witch Hunters: Stolen Beauty Collector's Edition,Top Evidence Studio,Big Fish Games,2017-03-06,2017,Adventure;Casual,Single-player,Casual;Adventure;Hidden Object,windows,1,0,1,1.0,1,Great,0-20000,10000.0,0.9127251,0.9331749,9375.392,Great,0.08727490901947021,0.06449004959370441,6.99,2.0781907597781832,0,0,0.0,0.0,0,2,0.7199231366455564,3,0.8206207325756932,212,3,2017,48,6,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
597590,Attack of the Bugs,Empty Clip Studios,Empty Clip Studios,2017-11-29,2017,Action,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;VR,windows,33,3,36,0.9166666666666666,1,Great,0-20000,10000.0,0.76065034,0.7563383,10898.4,Great,0.1560163299242655,-0.08602264571879559,5.79,1.9154509415706047,0,10,2.3978952727983707,1.4727540500736378,0,1,0.7103967833692032,3,0.7260272601789909,2,11,2017,18,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
597640,"Buccaneers, Bounty & Boom!",Iron Helmet Games,Iron Helmet Games,2017-03-08,2017,Strategy,Single-player;Online Multi-Player;Cross-Platform Multiplayer,Strategy,windows;mac,1,0,1,1.0,1,Great,0-20000,10000.0,0.6787611,0.5202356,11845.372,Great,0.3212388753890991,-0.169336587674362,8.99,2.301584592660462,0,0,0.0,0.0,0,1,0.7031656655088856,2,0.7031656655088856,2,3,2017,26,4,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597670,Exterminator,"PRIME WORKS Co.,Ltd.","PRIME WORKS Co.,Ltd.",2017-04-05,2017,Action;Casual;Sports,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Action;Casual;Sports,windows,4,1,5,0.8,1,Great,0-20000,10000.0,0.8454307,0.8766473,8821.387,Great,-0.045430672168731645,0.12539264511372394,6.99,2.0781907597781832,0,13,2.6390573296152584,1.6270337922403004,0,3,0.7615898033122231,3,0.7615898033122231,3,4,2017,12,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
597700,OVIVO,IzHard,IzHard,2017-05-12,2017,Action;Adventure;Indie,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Indie;Adventure;Platformer,windows;mac;linux,224,22,246,0.9105691056910569,1,Great,20000-50000,35000.0,0.8444628,0.8579374,28738.217,Great,0.06610629374418797,0.1971139976736076,3.99,1.6074359097634274,0,31,3.4657359027997265,6.212424849699398,0,3,0.7139077639746677,1,0.7139077639746677,1,5,2017,5,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
597720,Stunt Toys,"IKI STUDIOS, LLC","IKI STUDIOS, LLC",2017-04-12,2017,Action;Indie;Racing,Single-player;Local Multi-Player;Shared/Split Screen;Full controller support,Racing;Action;Indie,windows,13,9,22,0.5909090909090909,0,Average,0-20000,10000.0,0.70909625,0.5999529,10363.259,Great,-0.11818716200915247,-0.03567817855570965,2.09,1.128171090909654,0,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,4,2017,10,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
597730,Dark Grim Mariupolis,Team Mariupolis,Xitilon,2018-03-20,2018,Adventure;Indie,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Noir,windows,11,1,12,0.9166666666666666,1,Great,0-20000,10000.0,0.73127514,0.63535994,19610.4,Average,0.18539152542750037,-0.673425943143112,3.79,1.5665304114228238,0,16,2.833213344056216,3.3402922755741127,0,2,0.7139077639746677,1,0.6788372204958583,17,3,2018,20,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
597770,VINDICTA,Game Cooks,Game Cooks,2017-06-19,2017,Early Access,Single-player,Early Access;FPS;VR,windows,63,19,82,0.7682926829268293,1,Great,0-20000,10000.0,0.72828734,0.77770376,11645.617,Great,0.04000534371631903,-0.15233066726420574,10.99,2.4840729690394228,0,0,0.0,0.0,0,1,0.722448389170809,3,0.722448389170809,3,6,2017,8,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
597810,Shining Plume 2,Warfare Studios,Warfare Studios,2017-02-24,2017,Adventure;Casual;Indie;RPG;Strategy,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie;Casual,windows,8,2,10,0.8,1,Great,0-20000,10000.0,0.604286,0.32331583,16866.916,Average,0.19571398496627812,-0.5227282350132292,2.89,1.358409157630355,0,0,0.0,0.0,0,5,0.6633871127333392,31,0.6414952897137525,21,2,2017,15,3,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
597840,Live Wallpaper Master,DesktopPaints LLC,DesktopPaints LLC,2017-12-07,2017,Animation & Modeling;Design & Illustration;Photo Editing;Utilities,Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Design & Illustration;Utilities;Photo Editing,windows,162,75,237,0.6835443037974683,0,Average,50000-100000,75000.0,0.7254309,0.44333592,26979.416,Average,-0.041886602021470876,1.0223901715026393,2.89,1.358409157630355,0,10,2.3978952727983707,2.570694087403599,0,4,0.7139077639746677,1,0.7139077639746677,1,12,2017,21,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597860,Nightmare Boy,The Vanir Project,BadLand Publishing,2017-10-25,2017,Action;Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Adventure,windows,20,5,25,0.8,1,Great,0-20000,10000.0,0.8074462,0.80583024,14308.771,Great,-0.00744618177413936,-0.3582575624058073,6.99,2.0781907597781832,0,28,3.367295829986474,3.504380475594493,0,3,0.7399161490678797,2,0.7346768489519241,14,10,2017,13,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
597900,Eternum EX,Radin Games;Flynn's Arcade,Zerouno Games,2018-10-25,2018,Action;Indie,Single-player;Steam Achievements;Full controller support,Action;Indie,windows;mac;linux,24,1,25,0.96,1,Great,0-20000,10000.0,0.8955542,0.9356981,10099.399,Great,0.06444581508636471,-0.009889871365768244,7.99,2.196112848483529,0,55,4.02535169073515,6.117908787541713,0,2,0.7139077639746677,1,0.7181933490140443,4,10,2018,10,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597910,Quantum Engine,Wannes Vanoyenbrugge;Jorn Segers,Quantum Engine,2017-03-02,2017,Design & Illustration;Education;Utilities,Includes level editor,Design & Illustration;Utilities;Education,windows,6,3,9,0.6666666666666666,0,Average,0-20000,10000.0,0.66053075,0.4653444,14475.697,Great,0.00613592068354285,-0.3698551957676237,10.99,2.4840729690394228,0,0,0.0,0.0,0,3,0.7139077639746677,1,0.7139077639746677,1,3,2017,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597920,Survivalizm - The Animal Simulator,IronBoundManzer,IronBoundManzer,2017-04-04,2017,Action;Adventure;Indie;Simulation;Early Access,Single-player;Steam Achievements;Partial Controller Support;Stats,Early Access;Simulation;Adventure,windows,9,19,28,0.32142857142857145,0,Poor,0-20000,10000.0,0.6295995,0.33006522,13597.004,Average,-0.3081709401948111,-0.30723789382670574,10.99,2.4840729690394228,0,5,1.791759469228055,0.4170141784820684,0,5,0.7139077639746677,1,0.7139077639746677,1,4,2017,34,5,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
597970,Age of Rivals,Dark Inertia Studios,Roboto Games,2017-03-14,2017,Indie;Strategy,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer,Indie;Strategy;Board Game,windows;mac,135,15,150,0.9,1,Great,0-20000,10000.0,0.73164314,0.6299466,11459.937,Great,0.1683568596839905,-0.13625934768412762,6.99,2.0781907597781832,0,0,0.0,0.0,0,2,0.7139077639746677,1,0.7139077639746677,1,3,2017,13,3,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
